STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USC00351574,1994-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,,,8,",0",3,",0",0,",0",0,",0",0,",0",,,,,0,"3,0",11,"3,0",0,"3,0",,,,,19940531,"+,,0",19940531,"+,,0",,,19940505,",,0",19940525,",3,0",,,0,",,0,31,+",0,",,0,31,+",10.9,",,0,05,",28.3,"3,0,25,",,,,,32.1,",,,0",0,",,,0",,,19.35,"3,,,0",,
USC00351574,1994-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,2,"5,0",1,",0",1,",0",0,",0",0,",0",0,",0",0,"5,0",8,"5,0",0,",0",21,",0",0,",0",,,19940608,",5,0",19940630,"+,,0",19940630,"+,,0",,,19940606,",,0",19940630,"+,,0",-1.7,"5,0,08,",0,",,0,30,+",0,",,0,30,+",3.8,",,0,06,",31.7,",0,30,+",,,139.8,",0",3.8,",,,0",0,",,,0",13.09,"5,0",23.1,",,,0",3.07,"5,,,0"
USC00351574,1994-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,22.3,"4,0",2,",0",2,",0",0,",0",0,",0",0,",0",0,"4,0",0,"4,0",0,",0",30,",0",9,",0",,,19940702,",4,0",19940731,"+,,0",19940731,"+,,0",1,,19940723,"+,,0",19940720,",,0",2.2,"4,0,02,",0,",,0,31,+",0,",,0,31,+",2.8,",,0,23,+",36.1,",0,20,",24.1,0,24.1,",0",5.6,",,,0",0,",,,0",18.5,"4,0",30.69,",,,0",6.31,"4,,,0"
USC00351574,1994-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,2.3,"1,0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",0,"1,0",0,",0",31,",0",1,",0",,,19940809,"+,1,0",19940831,"+,,0",19940831,"+,,0",,,19940831,"+,,0",19940813,",,0",2.8,"1,0,09,+",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",32.2,",0,13,",80.1,0,56,",0",0,",,,0",0,",,,0",16.57,"1,0",28.49,",,,0",4.65,"1,,,0"
USC00351574,1994-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,"2,0",5,",0",1,",0",0,",0",0,",0",0,",0",0,"2,0",3,"2,0",0,",0",21,",0",0,",0",,,19940913,"+,2,0",19940930,"+,,0",19940930,"+,,0",2,,19940928,",,0",19940926,"+,,0",-0.6,"2,0,13,+",0,",,0,30,+",0,",,0,30,+",19.8,",,0,28,",31.1,",0,26,+",207.7,0,127.6,",0",25.1,",,,0",0,",,,0",13.91,"2,0",24.73,",,,0",3.09,"2,,,0"
USC00351574,1994-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,"2,0",,,,,,,1,",0",0,",0",0,"2,0",29,"2,0",0,",0",2,",0",0,",0",,,19941029,",2,0",19941031,",,0",19941031,",,0",,,,,19941001,",,0",-6.7,"2,0,29,",25,",,0,31,",13,",,0,31,",,,23.9,",0,01,",559.5,0,351.8,",0",,,13,",,,0",6.24,"2,0",15.55,",,,0",-3.06,"2,,,0"
USC00351574,1994-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,"1,0",,,,,,,28,"2,0",,,2,"1,0",29,"1,0",9,",0",0,",0",0,",0",,,19941122,",1,0",19941126,"+,2,0",,,,,,,19941130,",,0",-18.9,"1,0,22,",457,"2,,0,26,+",,,,,7.2,",0,30,",1201.7,0,642.2,",0",,,,,-3.8,"1,0",1.74,",,,0",-9.34,"1,,,0"
USC00351574,1994-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",,,0,",0",,,,,,,31,",0",,,1,",0",30,",0",16,",0",0,",0",0,",0",,,19941207,",,0",19941215,",,0",,,,,,,19941218,"+,,0",-17.8,",0,07,",635,",,0,15,",,,,,7.8,",0,18,+",1899.8,0,698.1,",0",,,,,-4.19,",0",0.68,",,,0",-9.05,",,,0"
USC00351574,1995-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",,,,,,,30,",0",,,0,",0",27,",0",4,",0",0,",0",0,",0",,,19950117,"+,,0",19950106,",,0",,,,,,,19950130,",,0",-10,",0,17,+",356,",,0,06,",,,,,10.6,",0,30,",2452.1,0,552.3,",0",,,,,0.52,",0",3.51,",,,0",-2.47,",,,0"
USC00351574,1995-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"4,0",4,",0",3,",0",0,",0",4,",0",2,",0",0,"4,0",22,"4,0",1,",0",0,",0",0,",0",,,19950215,"+,4,0",19950212,",,0",19950212,",,0",,,19950217,",,0",19950223,",,0",-12.8,"4,0,15,+",127,",,0,12,",114,",,0,12,",8.4,",,0,17,",17.2,",0,23,",2812.3,0,360.2,",0",21.1,",,,0",139,",,,0",3.49,"4,0",10.44,",,,0",-3.45,"4,,,0"
USC00351574,1995-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"3,0",,,,,,,,,,,0,"3,0",26,"3,0",1,",0",0,",0",0,",0",,,19950305,",3,0",,,,,,,,,19950330,",,0",-10,"3,0,05,",,,,,,,16.1,",0,30,",3251.1,0,438.8,",0",,,,,2.63,"3,0",7.85,",,,0",-2.6,"3,,,0"
USC00351574,1995-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"2,0",,,,,,,,,,,0,"2,0",24,"2,0",0,",0",1,",0",0,",0",,,19950420,",2,0",,,,,,,,,19950424,",,0",-6.7,"2,0,20,",,,,,,,21.1,",0,24,",3632.2,0,381.1,",0",,,,,4.64,"2,0",11.91,",,,0",-2.64,"2,,,0"
USC00351574,1995-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",,,,,,,0,",0",0,",0",0,",0",9,",0",0,",0",10,",0",0,",0",,,19950507,"+,,0",19950531,"+,,0",19950531,"+,,0",,,,,19950529,",,0",-3.3,",0,07,+",0,",,0,31,+",0,",,0,31,+",,,27.8,",0,29,",3894.3,0,262.1,",0",,,0,",,,0",9.88,",0",18.05,",,,0",1.71,",,,0"
USC00351574,1995-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",3.4,0,3.4,"2,0",,,,,,,0,",0",0,",0",0,"2,0",3,"2,0",0,",0",17,",0",1,",0",,,19950605,",2,0",19950630,"+,,0",19950630,"+,,0",,,,,19950626,",,0",-1.1,"2,0,05,",0,",,0,30,+",0,",,0,30,+",,,32.2,",0,26,",4053.8,0,159.5,",0",,,0,",,,0",12.82,"2,0",21.93,",,,0",3.71,"2,,,0"
USC00351574,1995-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",11.7,0,8.3,"2,0",,,,,,,0,",0",0,",0",0,"2,0",0,"2,0",0,",0",28,",0",3,",0",,,19950729,"+,2,0",19950731,"+,,0",19950731,"+,,0",2,,,,19950717,",,0",2.2,"2,0,29,+",0,",,0,31,+",0,",,0,31,+",,,32.8,",0,17,",72.9,0,72.9,",0",,,0,",,,0",16.28,"2,0",26.15,",,,0",6.4,"2,,,0"
USC00351574,1995-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",17,0,5.3,"2,0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"2,0",1,"2,0",0,",0",26,",0",1,",0",,,19950807,",2,0",19950831,"+,,0",19950831,"+,,0",,,19950831,"+,,0",19950804,",,0",0,"2,0,07,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",32.8,",0,04,",173.5,0,100.6,",0",0,",,,0",0,",,,0",14.78,"2,0",25.7,",,,0",3.87,"2,,,0"
USC00351574,1995-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",17.6,0,0.6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",24,",0",0,",0",,,19950930,",,0",19950930,"+,,0",19950930,"+,,0",,,19950925,",,0",19950913,",,0",-0.6,",0,30,",0,",,0,30,+",0,",,0,30,+",0.5,",,0,25,",31.7,",0,13,",312.4,0,138.9,",0",0.5,",,,0",0,",,,0",13.72,",0",24.08,",,,0",3.36,",,,0"
USC00351574,1995-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",17.6,0,0,",0",,,,,,,0,",0",0,",0",0,",0",29,",0",0,",0",5,",0",0,",0",,,19951031,",,0",19951031,"+,,0",19951031,"+,,0",,,,,19951015,"+,,0",-6.1,",0,31,",0,",,0,31,+",0,",,0,31,+",,,22.2,",0,15,+",662.3,0,349.9,",0",,,0,",,,0",7.05,",0",16.69,",,,0",-2.6,",,,0"
USC00351574,1995-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",17.6,0,0,",0",,,,,,,0,",0",0,",0",0,",0",16,",0",0,",0",0,",0",0,",0",,,19951103,"+,,0",19951130,"+,,0",19951130,"+,,0",,,,,19951113,",,0",-8.3,",0,03,+",0,",,0,30,+",0,",,0,30,+",,,18.3,",0,13,",1043.4,0,381.1,",0",,,0,",,,0",5.63,",0",11.58,",,,0",-0.33,",,,0"
USC00351574,1995-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",17.6,0,0,",0",,,,,,,,,,,0,",0",22,",0",6,",0",0,",0",0,",0",,,19951224,"+,,0",,,,,,,,,19951201,",,0",-12.8,",0,24,+",,,,,,,12.8,",0,01,",1587.8,0,544.4,",0",,,,,0.77,",0",4.69,",,,0",-3.15,",,,0"
USC00351574,1996-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",,,,,,,,,,,0,",0",31,",0",6,",0",0,",0",0,",0",,,19960122,",,0",,,,,,,,,19960113,"+,,0",-15.6,",0,22,",,,,,,,8.9,",0,13,+",2189.5,0,601.7,",0",,,,,-1.08,",0",2.81,",,,0",-4.96,",,,0"
USC00351574,1996-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",,,,,,,25,"3,0",,,0,",0",22,",0",6,",0",0,",0",0,",0",,,19960202,",,0",19960201,",3,0",,,,,,,19960216,"+,,0",-13.9,",0,02,",813,"3,,0,01,",,,,,15,",0,16,+",2708.2,0,518.7,",0",,,,,0.45,",0",5.54,",,,0",-4.64,",,,0"
USC00351574,1996-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",,,,,,,,,,,0,",0",27,",0",0,",0",0,",0",0,",0",,,19960324,",,0",,,,,,,,,19960317,",,0",-10.6,",0,24,",,,,,,,18.3,",0,17,",3160.4,0,452.2,",0",,,,,3.75,",0",10.65,",,,0",-3.15,",,,0"
USC00351574,1996-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",,,,,,,0,",0",0,",0",0,",0",25,",0",0,",0",4,",0",0,",0",,,19960413,"+,,0",19960411,",,0",19960412,"+,,0",,,,,19960407,",,0",-5,",0,13,+",0,",T,0,11,",3,",,0,12,+",,,24.4,",0,07,",3528.5,0,368.1,",0",,,6,",,,0",6.06,",0",13.38,",,,0",-1.25,",,,0"
USC00351574,1996-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"1,0",,,,,,,,,,,0,"1,0",19,"1,0",0,",0",5,",0",0,",0",,,19960503,",1,0",,,,,,,,,19960512,",,0",-5.6,"1,0,03,",,,,,,,26.7,",0,12,",3820.1,0,291.6,",0",,,,,8.67,"1,0",17.19,",,,0",0.15,"1,,,0"
USC00351574,1996-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",2.6,0,2.6,",0",,,,,,,0,",0",0,",0",0,",0",6,",0",0,",0",24,",0",0,",0",,,19960617,",,0",19960630,"+,,0",19960630,"+,,0",,,,,19960606,",,0",-2.8,",0,17,",0,",,0,30,+",0,",,0,30,+",,,31.7,",0,06,",3966,0,145.9,",0",,,0,",,,0",13.55,",0",24.08,",,,0",3.03,",,,0"
USC00351574,1996-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",63.8,0,61.2,",0",,,,,,,0,",0",0,",0",0,",0",2,",0",0,",0",28,",0",14,",0",,,19960718,",,0",19960731,"+,,0",19960731,"+,,0",,,,,19960713,",,0",-0.6,",0,18,",0,",,0,31,+",0,",,0,31,+",,,36.7,",0,13,",44.2,0,44.2,",0",,,0,",,,0",18.88,",0",30.45,",,,0",7.31,",,,0"
USC00351574,1996-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",96,0,32.2,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",30,",0",12,",0",,,19960804,",,0",19960831,"+,,0",19960831,"+,,0",,,19960825,",,0",19960824,"+,,0",-2.8,",0,04,",0,",,0,31,+",0,",,0,31,+",2,",,0,25,",35.6,",0,24,+",105,0,60.8,",0",4.3,",,,0",0,",,,0",17.41,",0",29.66,",,,0",5.16,",,,0"
USC00351574,1996-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",96,0,0,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",12,",0",0,",0",17,",0",0,",0",,,19960922,",,0",19960930,"+,,0",19960930,"+,,0",,,19960915,",,0",19960910,"+,,0",-3.3,",0,22,",0,",,0,30,+",0,",,0,30,+",4.1,",,0,15,",30,",0,10,+",306.9,0,201.9,",0",7.1,",,,0",0,",,,0",11.6,",0",22.01,",,,0",1.19,",,,0"
USC00351574,1996-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",96,0,0,",0",,,,,,,,,,,0,",0",20,",0",0,",0",10,",0",0,",0",,,19961021,"+,,0",,,,,,,,,19961008,",,0",-7.2,",0,21,+",,,,,,,28.9,",0,08,",653.9,0,347,",0",,,,,7.14,",0",15.88,",,,0",-1.6,",,,0"
USC00351574,1996-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",96,0,0,"1,0",,,,,,,,,,,0,"1,0",24,"1,0",0,"1,0",0,"1,0",0,"1,0",,,19961105,",1,0",,,,,,,,,19961110,",1,0",-6.1,"1,0,05,",,,,,,,18.3,"1,0,10,",1073.3,0,419.4,"1,0",,,,,3.87,"1,0",9.66,"1,,,0",-1.91,"1,,,0"
USC00351574,1996-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",96,0,0,"1,0",25,"1,0",19,"1,0",2,"1,0",,,,,0,",0",26,",0",0,"1,0",0,"1,0",0,"1,0",,,19961217,"+,,0",,,,,,,19961204,",1,0",19961231,",1,0",-9.4,",0,17,+",,,,,33.8,"1,,0,04,",10,"1,0,31,",1625.9,0,552.6,"1,0",218.9,"1,,,0",,,0.02,"1,0",3.38,"1,,,0",-3.35,",,,0"
USC00351574,1997-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"2,0",,,,,,,,,,,2,"2,0",27,"2,0",8,",0",0,",0",0,",0",,,19970113,"+,2,0",,,,,,,,,19970131,",,0",-17.8,"2,0,13,+",,,,,,,8.3,",0,31,",2227,0,601.1,",0",,,,,-2.37,"2,0",2.35,",,,0",-7.09,"2,,,0"
USC00351574,1997-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",,,,,,,,,,,0,",0",28,",0",0,",0",0,",0",0,",0",,,19970206,"+,,0",,,,,,,,,19970216,",,0",-7.8,",0,06,+",,,,,,,12.2,",0,16,",2715.7,0,488.7,",0",,,,,0.88,",0",6.15,",,,0",-4.39,",,,0"
USC00351574,1997-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",,,,,,,,,,,0,",0",27,",0",0,",0",0,",0",0,",0",,,19970304,",,0",,,,,,,,,19970325,",,0",-8.3,",0,04,",,,,,,,20.6,",0,25,",3149.3,0,433.6,",0",,,,,4.35,",0",11.49,",,,0",-2.79,",,,0"
USC00351574,1997-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",,,,,,,,,,,0,",0",22,",0",0,",0",3,",0",0,",0",,,19970404,",,0",,,,,,,,,19970426,",,0",-8.3,",0,04,",,,,,,,23.9,",0,26,",3540.1,0,390.8,",0",,,,,5.31,",0",12.84,",,,0",-2.22,",,,0"
USC00351574,1997-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",,,,,,,0,",0",0,",0",0,",0",17,",0",0,",0",18,",0",0,",0",,,19970502,"+,,0",19970531,"+,,0",19970531,"+,,0",,,,,19970513,"+,,0",-3.3,",0,02,+",0,",,0,31,+",0,",,0,31,+",,,29.4,",0,13,+",3754,0,213.9,",0",,,0,",,,0",11.43,",0",22.11,",,,0",0.75,",,,0"
USC00351574,1997-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"3,0",,,,,,,0,",0",0,",0",0,"3,0",2,"3,0",0,",0",22,",0",0,",0",,,19970622,"+,3,0",19970630,"+,,0",19970630,"+,,0",,,,,19970615,"+,,0",-1.7,"3,0,22,+",0,",,0,30,+",0,",,0,30,+",,,28.3,",0,15,+",3911.3,0,157.3,",0",,,0,",,,0",12.49,"3,0",22.23,",,,0",2.74,"3,,,0"
USC00351574,1997-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",7,0,7,"2,0",3,"1,0",3,"1,0",0,"1,0",0,",0",0,",0",0,"2,0",0,"2,0",0,",0",29,",0",0,",0",,,19970712,",2,0",19970731,"+,,0",19970731,"+,,0",,,19970727,",1,0",19970720,",,0",1.1,"2,0,12,",0,",,0,31,+",0,",,0,31,+",22.4,"1,,0,27,",31.1,",0,20,",56.1,0,56.1,",0",39.4,"1,,,0",0,",,,0",16.67,"2,0",27.62,",,,0",5.72,"2,,,0"
USC00351574,1997-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",16,0,9,"3,0",,,,,,,0,"1,0",0,",0",0,"3,0",0,"3,0",0,",0",30,",0",2,",0",,,19970815,",3,0",19970831,"+,1,0",19970831,"+,,0",,,,,19970805,",,0",5,"3,0,15,",0,"1,,0,31,+",0,",,0,31,+",,,32.8,",0,05,",97.5,0,41.4,",0",,,0,",,,0",17.07,"3,0",27.26,",,,0",6.89,"3,,,0"
USC00351574,1997-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",16.3,0,0.3,",0",4,",0",3,",0",0,",0",0,",0",0,",0",0,",0",5,",0",0,",0",20,",0",0,",0",,,19970917,",,0",19970930,"+,,0",19970930,"+,,0",,,19970913,",,0",19970925,"+,,0",-1.7,",0,17,",0,",,0,30,+",0,",,0,30,+",12.4,",,0,13,",27.8,",0,25,+",263.9,0,166.4,",0",22,",,,0",0,",,,0",12.8,",0",22.61,",,,0",2.99,",,,0"
USC00351574,1997-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",16.3,0,0,"1,0",9,",0",4,",0",0,",0",0,",0",0,",0",0,"1,0",20,"1,0",0,",0",4,",0",0,",0",,,19971023,",1,0",19971031,"+,,0",19971031,"+,,0",,,19971030,",,0",19971001,",,0",-5.6,"1,0,23,",0,",,0,31,+",0,",,0,31,+",23.9,",,0,30,",23.9,",0,01,",601.2,0,337.3,",0",47.4,",,,0",0,",,,0",7.04,"1,0",15.22,",,,0",-1.14,"1,,,0"
USC00351574,1997-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",16.3,0,0,",0",14,",0",10,",0",0,",0",0,",0",0,",0",0,",0",27,",0",0,",0",0,",0",0,",0",,,19971130,",,0",19971124,",,0",19971124,",,0",,,19971106,",,0",19971103,",,0",-5.6,",0,30,",0,",T,0,24,",0,",T,0,24,",10.9,",,0,06,",19.4,",0,03,",1054.3,0,453.1,",0",57.1,",,,0",0,",T,,0",3.23,",0",8.44,",,,0",-1.98,",,,0"
USC00351574,1997-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",16.3,0,0,",0",9,",0",6,",0",0,",0",18,",0",3,",0",0,",0",31,",0",3,",0",0,",0",0,",0",,,19971221,",,0",19971215,",,0",19971215,",,0",,,19971215,",,0",19971204,",,0",-13.9,",0,21,",203,",,0,15,",152,",,0,15,",18.3,",,0,15,",7.8,",0,04,",1699.7,0,645.4,",0",42.3,",,,0",236,",,,0",-2.49,",0",3.02,",,,0",-7.99,",,,0"
USC00351574,1998-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"2,0",20,"1,0",16,"1,0",1,"1,0",25,"2,0",4,",0",0,"1,0",29,"1,0",2,"1,0",0,"1,0",0,"1,0",,,19980102,"+,1,0",19980109,",2,0",19980106,",,0",,,19980116,",1,0",19980117,",1,0",-7.2,"1,0,02,+",330,"2,,0,09,",191,",,0,06,",29.5,"1,,0,16,",10.6,"1,0,17,",2211.2,0,511.5,"1,0",148.9,"1,,,0",554,",,,0",0.71,"2,0",4.18,"1,,,0",-2.76,"1,,,0"
USC00351574,1998-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"1,0",18,",0",8,",0",0,",0",15,",0",5,",0",0,"1,0",27,"1,0",0,",0",0,",0",0,",0",,,19980226,",1,0",19980222,"+,,0",19980220,",,0",,,19980220,",,0",19980228,",,0",-8.3,"1,0,26,",178,",,0,22,+",152,",,0,20,",18.3,",,0,20,",7.8,",0,28,",2688.6,0,477.4,",0",55.1,",,,0",353,",,,0",0.71,"1,0",4.6,",,,0",-3.18,"1,,,0"
USC00351574,1998-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"1,0",13,",0",7,",0",0,",0",4,",0",2,",0",0,"1,0",26,"1,0",0,",0",0,",0",0,",0",,,19980304,",1,0",19980307,"+,,0",19980307,"+,,0",,,19980321,",,0",19980319,",,0",-9.4,"1,0,04,",76,",,0,07,+",76,",,0,07,+",17.8,",,0,21,",17.8,",0,19,",3149.9,0,461.3,",0",74.8,",,,0",185,",,,0",3,"1,0",9.39,",,,0",-3.38,"1,,,0"
USC00351574,1998-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"2,0",5,",0",2,",0",0,",0",1,"2,0",1,",0",0,"1,0",25,"1,0",0,"1,0",8,"1,0",0,"1,0",,,19980415,",1,0",19980412,",2,0",19980412,",,0",,,19980412,"+,,0",19980429,",1,0",-6.1,"1,0,15,",25,"2,,0,12,",25,",,0,12,",8.9,",,0,12,+",25.6,"1,0,29,",3501.3,0,351.4,"1,0",21.1,",,,0",25,",,,0",5.69,"2,0",14.2,"1,,,0",-2.82,"1,,,0"
USC00351574,1998-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,"2,0",20,",0",9,",0",0,",0",0,",0",0,",0",0,"2,0",15,"2,0",0,",0",2,",0",0,",0",,,19980525,",2,0",19980531,"+,,0",19980531,"+,,0",,,19980528,",,0",19980531,",,0",-3.3,"2,0,25,",0,",,0,31,+",0,",,0,31,+",15,",,0,28,",22.8,",0,31,",3830,0,328.7,",0",69.7,",,,0",0,",,,0",7.19,"2,0",13.71,",,,0",0.67,"2,,,0"
USC00351574,1998-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,0,0,",0",2,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",22,",0",0,",0",,,19980626,"+,,0",19980630,"+,,0",19980630,"+,,0",,,19980608,",,0",19980628,",,0",1.1,",0,26,+",0,",,0,30,+",0,",,0,30,+",6.4,",,0,08,",27.2,",0,28,",3985.6,0,155.6,",0",11.7,",,,0",0,",,,0",13.15,",0",23.03,",,,0",3.26,",,,0"
USC00351574,1998-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",44.5,0,44.5,"1,0",2,",0",2,",0",0,",0",0,",0",0,",0",0,"1,0",0,"1,0",0,",0",31,",0",9,",0",,,19980704,",1,0",19980731,"+,,0",19980731,"+,,0",,,19980731,",,0",19980722,"+,,0",2.2,"1,0,04,",0,",,0,31,+",0,",,0,31,+",7.4,",,0,31,",35,",0,22,+",22.8,0,22.8,",0",9.9,",,,0",0,",,,0",19.08,"1,0",30.07,",,,0",8.08,"1,,,0"
USC00351574,1998-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",76.7,0,32.2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",12,",0",,,19980821,"+,,0",19980831,"+,,0",19980831,"+,,0",,,19980831,"+,,0",19980807,"+,,0",3.3,",0,21,+",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",37.2,",0,07,+",60.8,0,38,",0",0,",,,0",0,",,,0",18.14,",0",30.31,",,,0",5.98,",,,0"
USC00351574,1998-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",95.3,0,18.6,"1,0",5,",0",3,",0",0,",0",0,",0",0,",0",0,"1,0",5,"1,0",0,"1,0",25,"1,0",6,"1,0",,,19980924,"+,1,0",19980930,"+,,0",19980930,"+,,0",,,19980909,",,0",19980903,",1,0",-1.7,"1,0,24,+",0,",,0,30,+",0,",,0,30,+",5.6,",,0,09,",37.2,"1,0,03,",181.2,0,120.4,"1,0",12.2,",,,0",0,",,,0",14.82,"1,0",26.19,"1,,,0",3.46,"1,,,0"
